"020","人口","100","総数","01000","北海道","1990000000","1990年","人","5643647"
"020","人口","100","総数","01000","北海道","1995000000","1995年","人","5692321"
"020","人口","100","総数","01000","北海道","2000000000","2000年","人","5683062"
"020","人口","100","総数","01000","北海道","2005000000","2005年","人","5627737"
"020","人口","100","総数","01000","北海道","2010000000","2010年","人","5506419"
"020","人口","100","総数","01000","北海道","2015000000","2015年","人","5381733"
"020","人口","100","総数","01000","北海道","2020000000","2020年","人","5224614"
"020","人口","100","総数","02000","青森県","1920000000","1920年","人","756454"
"020","人口","100","総数","02000","青森県","1925000000","1925年","人","812977"
"020","人口","100","総数","02000","青森県","1930000000","1930年","人","879914"
"020","人口","100","総数","02000","青森県","1935000000","1935年","人","967129"
"020","人口","100","総数","02000","青森県","1940000000","1940年","人","1000509"
"020","人口","100","総数","02000","青森県","1945000000","1945年","人","1083250"
"020","人口","100","総数","02000","青森県","1950000000","1950年","人","1282867"
"020","人口","100","総数","02000","青森県","1955000000","1955年","人","1382523"
"020","人口","100","総数","02000","青森県","1960000000","1960年","人","1426606"
"020","人口","100","総数","02000","青森県","1965000000","1965年","人","1416591"
"020","人口","100","総数","02000","青森県","1970000000","1970年","人","1427520"
"020","人口","100","総数","02000","青森県","1975000000","1975年","人","1468646"
"020","人口","100","総数","02000","青森県","1980000000","1980年","人","1523907"
"020","人口","100","総数","02000","青森県","1985000000","1985年","人","1524448"
"020","人口","100","総数","02000","青森県","1990000000","1990年","人","1482873"
"020","人口","100","総数","02000","青森県","1995000000","1995年","人","1481663"
"020","人口","100","総数","02000","青森県","2000000000","2000年","人","1475728"
"020","人口","100","総数","02000","青森県","2005000000","2005年","人","1436657"
"020","人口","100","総数","02000","青森県","2010000000","2010年","人","1373339"
"020","人口","100","総数","02000","青森県","2015000000","2015年","人","1308265"
"020","人口","100","総数","02000","青森県","2020000000","2020年","人","1237984"
"020","人口","100","総数","03000","岩手県","1920000000","1920年","人","845540"
"020","人口","100","総数","03000","岩手県","1925000000","1925年","人","900984"
"020","人口","100","総数","03000","岩手県","1930000000","1930年","人","975771"
"020","人口","100","総数","03000","岩手県","1935000000","1935年","人","1046111"
"020","人口","100","総数","03000","岩手県","1940000000","1940年","人","1095793"
"020","人口","100","総数","03000","岩手県","1945000000","1945年","人","1227789"
"020","人口","100","総数","03000","岩手県","1950000000","1950年","人","1346728"
"020","人口","100","総数","03000","岩手県","1955000000","1955年","人","1427097"
"020","人口","100","総数","03000","岩手県","1960000000","1960年","人","1448517"
"020","人口","100","総数","03000","岩手県","1965000000","1965年","人","1411118"
"020","人口","100","総数","03000","岩手県","1970000000","1970年","人","1371383"
"020","人口","100","総数","03000","岩手県","1975000000","1975年","人","1385563"
"020","人口","100","総数","03000","岩手県","1980000000","1980年","人","1421927"
"020","人口","100","総数","03000","岩手県","1985000000","1985年","人","1433611"
"020","人口","100","総数","03000","岩手県","1990000000","1990年","人","1416928"
"020","人口","100","総数","03000","岩手県","1995000000","1995年","人","1419505"
"020","人口","100","総数","03000","岩手県","2000000000","2000年","人","1416180"
"020","人口","100","総数","03000","岩手県","2005000000","2005年","人","1385041"
"020","人口","100","総数","03000","岩手県","2010000000","2010年","人","1330147"
"020","人口","100","総数","03000","岩手県","2015000000","2015年","人","1279594"
"020","人口","100","総数","03000","岩手県","2020000000","2020年","人","1210534"
"020","人口","100","総数","04000","宮城県","1920000000","1920年","人","961768"
"020","人口","100","総数","04000","宮城県","1925000000","1925年","人","1044036"
"020","人口","100","総数","04000","宮城県","1930000000","1930年","人","1142784"
"020","人口","100","総数","04000","宮城県","1935000000","1935年","人","1234801"
"020","人口","100","総数","04000","宮城県","1940000000","1940年","人","1271238"
"020","人口","100","総数","04000","宮城県","1945000000","1945年","人","1462254"
"020","人口","100","総数","04000","宮城県","1950000000","1950年","人","1663442"
"020","人口","100","総数","04000","宮城県","1955000000","1955年","人","1727065"
"020","人口","100","総数","04000","宮城県","1960000000","1960年","人","1743195"
"020","人口","100","総数","04000","宮城県","1965000000","1965年","人","1753126"
"020","人口","100","総数","04000","宮城県","1970000000","1970年","人","1819223"
"020","人口","100","総数","04000","宮城県","1975000000","1975年","人","1955267"
"020","人口","100","総数","04000","宮城県","1980000000","1980年","人","2082320"
"020","人口","100","総数","04000","宮城県","1985000000","1985年","人","2176295"
"020","人口","100","総数","04000","宮城県","1990000000","1990年","人","2248558"
"020","人口","100","総数","04000","宮城県","1995000000","1995年","人","2328739"
"020","人口","100","総数","04000","宮城県","2000000000","2000年","人","2365320"
"020","人口","100","総数","04000","宮城県","2005000000","2005年","人","2360218"
"020","人口","100","総数","04000","宮城県","2010000000","2010年","人","2348165"
"020","人口","100","総数","04000","宮城県","2015000000","2015年","人","2333899"
"020","人口","100","総数","04000","宮城県","2020000000","2020年","人","2301996"
"020","人口","100","総数","05000","秋田県","1920000000","1920年","人","898537"
"020","人口","100","総数","05000","秋田県","1925000000","1925年","人","936408"
"020","人口","100","総数","05000","秋田県","1930000000","1930年","人","987706"
"020","人口","100","総数","05000","秋田県","1935000000","1935年","人","1037744"
"020","人口","100","総数","05000","秋田県","1940000000","1940年","人","1052275"
"020","人口","100","総数","05000","秋田県","1945000000","1945年","人","1211871"
"020","人口","100","総数","05000","秋田県","1950000000","1950年","人","1309031"
"020","人口","100","総数","05000","秋田県","1955000000","1955年","人","1348871"
"020","人口","100","総数","05000","秋田県","1960000000","1960年","人","1335580"
"020","人口","100","総数","05000","秋田県","1965000000","1965年","人","1279835"
"020","人口","100","総数","05000","秋田県","1970000000","1970年","人","1241376"
"020","人口","100","総数","05000","秋田県","1975000000","1975年","人","1232481"
"020","人口","100","総数","05000","秋田県","1980000000","1980年","人","1256745"
"020","人口","100","総数","05000","秋田県","1985000000","1985年","人","1254032"
